acc,chain,code_string,condition,director,ent_type,generation,guess_time,markerPres,model,participant,phase,selected,target,terminator,trial,verb,vid_len,code_len
,chain1,"2hTell,all*2",Interaction only,B,act,0,,n,,s32,,,to preach,,,Y,,2.0
,chain1,"1hThumbSelf<self-repeated>,Wink+2hCamera<asymm,1Press>",Interaction only,A,person,0,,y,,s9,,,photographer,,,N,,3.0
,chain1,"2hPalm.Feel<centre,repeated>+look",Interaction only,A,loc,0,,n,,s10,,,darkroom,,,N,,2.0
,chain1,"2hCamera<asymm,1Press>",Interaction only,A,obj,0,,n,,s11,,,camera,,,N,,2.0
,chain1,"2hCamera<asymm,1Press>",Interaction only,A,act,0,,n,,s12,,,to take a photo,,,Y,,2.0
,chain1,"1hSing<right>,1hSing<right>",Interaction only,A,person,0,,n,,s13,,,singer,,,N,,2.0
,chain1,"2hBox,2hSpace,2hSing,2hViolin<play>,2hSpace",Interaction only,B,loc,0,,y,,s38,,,concert hall,,,N,,5.0
,chain1,"Sing+1hMicrophone<hold>,(1hMicrophone<hold>,1hPointatObj<atObj>)",Interaction only,A,obj,0,,y,,s15,,,microphone,,,N,,3.0
,chain1,1hSing,Interaction only,A,act,0,,n,,s16,,,to sing,,,Y,,1.0
,chain1,"2hBrush-Hold<centre,repeated>,2hScissors-Hold<centre>",Interaction only,B,person,0,,n,,s41,,,hairdresser,,,N,,3.0
,chain1,"2hPatHair,2hScissors-HoldHair<left,repeated>,2hPatHair",Interaction only,A,loc,0,,n,,s18,,,hair salon,,,N,,4.0
,chain1,"1hScissors<rightleft>,1hScissors<hold>",Interaction only,B,obj,0,,n,,s43,,,scissors,,,N,,2.0
,chain1,"1hScissors,2hScissors-HoldHair<left>,2hScissors-HoldHair<left>*2",Interaction only,A,act,0,,n,,s20,,,to give a haircut,,,Y,,3.0
,chain1,"Frown+1hPoint.Knock<right>,1hBadge<left>, 1hPoint.Knock<right>,2hHat,1hKnock<right>,1hFist",Interaction only,A,person,0,,n,,s21,,,police officer,,,N,,6.0
,chain1,"1hPalm<rightleft>,2hHoldBars,look,2hHoldBars<shake>",Interaction only,A,loc,0,,n,,s22,,,prison,,,N,,4.0
,chain1,"2hWristHold<left>,2hWristHold<right>,2hFists.wristsTogether",Interaction only,B,obj,0,,n,,s47,,,handcuffs,,,N,,3.0
,chain1,"Cry+2hFists.wristsTogether<out>,2hFists.wristsTogether<in>",Interaction only,B,act,0,,n,,s48,,,to make an arrest,,,Y,,2.0
1.0,chain1,"1hPointSelf<self-repeated>,2hScissors-Hold,2hScissors-HoldHair<left>",Interaction only,A,person,1,6.278441,y,,dyad1,testing,hairdresser,hairdresser,director,0.0,N,5.33061,3.0
1.0,chain1,"1hFingerWag<repeated>,2hHat",Interaction only,A,person,1,3.26085,n,,dyad1,testing,police officer,police officer,director,2.0,N,6.078341,2.0
1.0,chain1,"2hPray, 1hFingerWag<repeated>,2hPray",Interaction only,A,act,1,8.398075,n,,dyad1,testing,to preach,to preach,director,4.0,Y,8.330071,3.0
1.0,chain1,"1hPalm<left-right>,2hHoldBars,2hHoldBars<shake>",Interaction only,A,loc,1,0.284532,n,,dyad1,testing,prison,prison,director,6.0,N,4.985054,3.0
1.0,chain1,"2hOpenBook,2hPray,2hOpenBook",Interaction only,A,obj,1,0.646105,n,,dyad1,testing,bible,bible,director,8.0,N,4.565703,3.0
1.0,chain1,"2hOpenBook,1hPointatObj<atObj-repeated>+look,2hDine",Interaction only,A,loc,1,0.252751,n,,dyad1,testing,restaurant,restaurant,director,10.0,N,4.85463,3.0
1.0,chain1,"2hBowl-Mix,1hPour<right>,1hPour<left>,2hTray<front>",Interaction only,A,act,1,1.645588,n,,dyad1,testing,to cook,to cook,director,12.0,Y,5.455034,4.0
1.0,chain1,"2hPoint.Triangle,2hPoint-Split,2hPray",Interaction only,A,loc,1,4.213964,n,,dyad1,testing,church,church,director,14.0,N,4.986903,3.0
1.0,chain1,"1hFingerWag,2hGrab<right>,2hHandsBack",Interaction only,A,act,1,1.309249,n,,dyad1,testing,to make an arrest,to make an arrest,director,16.0,Y,4.43998,3.0
1.0,chain1,"1hHoldPan<shake>,1hPointatObj<atObj>,1hHoldPan<toss-shake>,1hHoldPan<toss-shake>,1hPointatObj<atObj>",Interaction only,A,obj,1,0.118281,y,,dyad1,testing,frying pan,frying pan,director,18.0,N,7.74411,5.0
1.0,chain1,"2hPoint.Box<large>,2hScissors-HoldHair<left>,2hBox<large>,2hPoint.Box<front>,2hPoint.Box<large>",Interaction only,A,loc,1,1.261764,y,,dyad1,testing,hair salon,hair salon,director,20.0,N,8.374103,5.0
1.0,chain1,"2hPoint.Box<large>,1hSing<left>,2hViolin<left-play>",Interaction only,A,loc,1,0.590494,y,,dyad1,testing,concert hall,concert hall,director,22.0,N,5.119607,3.0
1.0,chain1,"2hMustache,2hHat,1hGive<right>",Interaction only,A,person,1,0.41066,n,,dyad1,testing,chef,chef,matcher,24.0,N,4.132849,3.0
1.0,chain1,"2hPray,1hCollar,2hPray",Interaction only,A,person,1,0.45858,n,,dyad1,testing,vicar,vicar,matcher,26.0,N,4.976354,3.0
1.0,chain1,"2hPoint.Box<large>,2hCoverEyes,2hPalm<hold>,Squint+2hPalm<hold>",Interaction only,A,loc,1,0.70664,y,,dyad1,testing,darkroom,darkroom,matcher,28.0,N,5.885322,4.0
1.0,chain1,"1hPointSelf<self-repeated>,1hSing<left>",Interaction only,A,person,1,2.306779,y,,dyad1,testing,singer,singer,matcher,30.0,N,3.721264,2.0
1.0,chain1,1hSing<left>,Interaction only,A,act,1,2.356112,n,,dyad1,testing,to sing,to sing,matcher,32.0,Y,3.44738,1.0
1.0,chain1,"2hCamera<1Press-asymm>,2hLens,1hPointatObj<atObj>+1hC",Interaction only,A,obj,1,1.235286,y,,dyad1,testing,camera,camera,matcher,34.0,N,3.643009,3.0
1.0,chain1,"1hPointSelf<self-repeated>,2hCamera<1Press-asymm>",Interaction only,A,person,1,2.027879,y,,dyad1,testing,photographer,photographer,matcher,36.0,N,2.766709,2.0
1.0,chain1,1hScissors<rightleft>,Interaction only,A,obj,1,1.338601,n,,dyad1,testing,scissors,scissors,matcher,38.0,N,2.236531,1.0
1.0,chain1,"2hCamera<1Press-asymm>,2hOpenBook<right>,1hPointatObj<atObj>",Interaction only,A,act,1,1.969327,n,,dyad1,testing,to take a photo,to take a photo,matcher,40.0,Y,5.617498,3.0
1.0,chain1,"Sing+1hMicrophone,1hPointatObj<atObj>",Interaction only,A,obj,1,1.51848,y,,dyad1,testing,microphone,microphone,director,42.0,N,4.239118,2.0
1.0,chain1,2hFists,Interaction only,A,obj,1,1.058744,n,,dyad1,testing,handcuffs,handcuffs,matcher,44.0,N,2.293987,1.0
1.0,chain1,"1hPoint<front>,2hScissors-HoldHair<left>,2hScissors-Hold<front>,2hScissors-Hold<front>",Interaction only,A,act,1,3.80348,n,,dyad1,testing,to give a haircut,to give a haircut,matcher,46.0,Y,6.958105,4.0
0.0,chain1,"2hBrush<right-repeated>,2hScissors-HoldHair<right>",Interaction only,B,person,1,1.730105,n,,dyad2,testing,to give a haircut,hairdresser,matcher,1.0,N,7.783747,2.0
1.0,chain1,"2hCamera<1Press-asymm>,2hLens",Interaction only,B,obj,1,2.984844,n,,dyad2,testing,camera,camera,matcher,3.0,N,5.681229,2.0
1.0,chain1,2hScissors-HoldHair<repeated>,Interaction only,B,act,1,0.841641,n,,dyad2,testing,to give a haircut,to give a haircut,matcher,5.0,Y,11.799797,1.0
1.0,chain1,"2hGrab<repeated>,2hFists,2hHandsBack",Interaction only,B,act,1,2.385068,n,,dyad2,testing,to make an arrest,to make an arrest,matcher,7.0,Y,5.450284,3.0
1.0,chain1,2hFists,Interaction only,B,obj,1,0.937431,n,,dyad2,testing,handcuffs,handcuffs,matcher,9.0,N,2.333633,1.0
1.0,chain1,2hSing<right>,Interaction only,B,act,1,1.60032,n,,dyad2,testing,to sing,to sing,matcher,11.0,Y,2.020959,1.0
1.0,chain1,"1hMicrophone,1hMicrophone<right>,1hPointatObj<atObj>,1hMicrophone",Interaction only,B,obj,1,1.178577,y,,dyad2,testing,microphone,microphone,matcher,13.0,N,3.090073,4.0
1.0,chain1,"2hOpenBook,1hTurnPage<repeated>,2hPray",Interaction only,B,obj,1,1.633504,n,,dyad2,testing,bible,bible,matcher,15.0,N,4.431878,3.0
1.0,chain1,"2hOpenBook<left>,1hFingerWag<repeated-long>,2hOpenBook<left>",Interaction only,B,act,1,4.137802,n,,dyad2,testing,to preach,to preach,matcher,17.0,Y,7.288377,3.0
1.0,chain1,"2hHat,2hMustache",Interaction only,B,person,1,0.991214,n,,dyad2,testing,chef,chef,matcher,19.0,N,5.224864,2.0
1.0,chain1,"2hCamera<1Press-asymm-left>,2hHold+nod,2hCamera",Interaction only,B,act,1,2.214825,n,,dyad2,testing,to take a photo,to take a photo,matcher,21.0,Y,6.425064,3.0
1.0,chain1,1hHoldPan<shake-repeated>+1hPoint<atObj>,Interaction only,B,obj,1,0.60174,y,,dyad2,testing,frying pan,frying pan,matcher,23.0,N,3.074406,1.0
1.0,chain1,"1hCloseDoor, 2hHoldBars+look",Interaction only,B,loc,1,3.304566,n,,dyad2,testing,prison,prison,matcher,25.0,N,3.02386,2.0
1.0,chain1,"2hBowl-Mix,1hPour<right>",Interaction only,B,act,1,1.216997,n,,dyad2,testing,to cook,to cook,matcher,27.0,Y,2.532171,2.0
1.0,chain1,"2hTriangle,1hPoint",Interaction only,B,loc,1,2.641001,n,,dyad2,testing,church,church,matcher,29.0,N,2.721187,2.0
1.0,chain1,"2hPoint.Box<large>,2hCoverEyes",Interaction only,B,loc,1,2.305541,y,,dyad2,testing,darkroom,darkroom,matcher,31.0,N,2.988538,2.0
0.0,chain1,"1hPointSelf<self-repeated>,2hCamera<1Press-asymm>",Interaction only,B,person,1,1.481406,y,,dyad2,testing,to take a photo,photographer,matcher,33.0,N,2.737246,2.0
1.0,chain1,1hScissors<rightleft>,Interaction only,B,obj,1,3.899383,n,,dyad2,testing,scissors,scissors,matcher,35.0,N,2.164783,1.0
1.0,chain1,"1hKnock<right>,2hHat,1hKnock<right>,1hKnock<left>.2hKnock",Interaction only,B,person,1,4.282316,n,,dyad2,testing,police officer,police officer,matcher,37.0,N,7.373117,4.0
1.0,chain1,"2hPray,1hCollar",Interaction only,B,person,1,1.632578,n,,dyad2,testing,vicar,vicar,matcher,39.0,N,2.620569,2.0
0.0,chain1,2hSing<right>,Interaction only,B,person,1,1.580396,n,,dyad2,testing,to sing,singer,matcher,41.0,N,2.309794,1.0
1.0,chain1,"2hPoint.Box<large>,2hViolin<left-play>",Interaction only,B,loc,1,1.420329,y,,dyad2,testing,concert hall,concert hall,matcher,43.0,N,3.414811,2.0
1.0,chain1,"2hPoint.Box<large>,2hScissors-HoldHair<rightleft>",Interaction only,B,loc,1,1.457067,y,,dyad2,testing,hair salon,hair salon,matcher,45.0,N,4.02694,2.0
1.0,chain1,"2hHold<right>,1hPointatObj<atObj>+nod,2hDine",Interaction only,B,loc,1,4.498241,n,,dyad2,testing,restaurant,restaurant,matcher,47.0,N,3.025754,3.0
1.0,chain1,"2hPoint.Triangle,2hPray",Interaction only,A,loc,2,1.318657,n,,dyad1,testing,church,church,director,0.0,N,2.939534,2.0
1.0,chain1,"Sing+1hMicrophone,1hPointatObj<atObj>",Interaction only,A,obj,2,3.363289,n,,dyad1,testing,microphone,microphone,matcher,2.0,N,2.022085,2.0
1.0,chain1,1hSing<left>,Interaction only,A,act,2,1.748507,n,,dyad1,testing,to sing,to sing,matcher,4.0,Y,2.875802,1.0
0.0,chain1,"2hOpenBook<repeated>,2hPray,2hOpenBook",Interaction only,A,obj,2,8.880024,n,,dyad1,testing,to preach,bible,director,6.0,N,5.446199,3.0
1.0,chain1,"1hPointSelf<self-repeated>,1hSing<left>",Interaction only,A,person,2,1.325719,y,,dyad1,testing,singer,singer,matcher,8.0,N,2.963585,2.0
1.0,chain1,"1hPoint<front>,1hFingerWag<repeated>,2hOpenBook<emph>",Interaction only,A,act,2,2.403136,n,,dyad1,testing,to preach,to preach,matcher,10.0,Y,4.702508,3.0
1.0,chain1,"1hPalm<leftright>,2hHoldBars<shake>",Interaction only,A,loc,2,2.138831,n,,dyad1,testing,prison,prison,matcher,12.0,N,2.960406,2.0
1.0,chain1,"2hBowl-Mix,1hPour<right>",Interaction only,A,act,2,1.338658,n,,dyad1,testing,to cook,to cook,matcher,14.0,Y,2.481439,2.0
1.0,chain1,1hScissors<rightleft>,Interaction only,A,obj,2,2.100869,n,,dyad1,testing,scissors,scissors,matcher,16.0,N,1.516451,1.0
1.0,chain1,"1hKnock<right>,2hHat<fronthead>,1hPointSelf<self-repeated>,1hFingerWag",Interaction only,A,person,2,3.842303,y,,dyad1,testing,police officer,police officer,matcher,18.0,N,5.726955,4.0
1.0,chain1,"2hPoint.Box<large>,2hScissors-HoldHair<repeated>",Interaction only,A,loc,2,0.92257,y,,dyad1,testing,hair salon,hair salon,matcher,20.0,N,3.992787,2.0
1.0,chain1,"2hPoint.Box<med>,2hCoverEyes",Interaction only,A,loc,2,1.235412,y,,dyad1,testing,darkroom,darkroom,matcher,22.0,N,3.050895,2.0
1.0,chain1,2hHandsBack,Interaction only,A,act,2,2.178874,n,,dyad1,testing,to make an arrest,to make an arrest,matcher,24.0,Y,1.740659,1.0
1.0,chain1,"2hCamera<1Press-asymm>,2hOpenBook<right>,1hPointatObj<atObj>",Interaction only,A,act,2,1.970703,n,,dyad1,testing,to take a photo,to take a photo,matcher,26.0,Y,3.570236,3.0
1.0,chain1,"2hMustache,2hHat,1hHoldPan<shake-toss>",Interaction only,A,person,2,1.259158,n,,dyad1,testing,chef,chef,matcher,28.0,N,4.388463,3.0
1.0,chain1,2hFists,Interaction only,A,obj,2,1.643563,n,,dyad1,testing,handcuffs,handcuffs,matcher,30.0,N,1.333214,1.0
1.0,chain1,"2hPray,1hCollar,2hPray",Interaction only,A,person,2,0.938708,n,,dyad1,testing,vicar,vicar,matcher,32.0,N,3.058068,3.0
1.0,chain1,"1hPointSelf<self>,2hScissors-HoldHair<left>",Interaction only,A,person,2,3.083147,y,,dyad1,testing,hairdresser,hairdresser,matcher,34.0,N,3.188581,2.0
1.0,chain1,"1hHoldPan<shake>,1hPointatObj<atObj>,1hHoldPan<shake>",Interaction only,A,obj,2,1.858699,y,,dyad1,testing,frying pan,frying pan,matcher,36.0,N,2.594484,3.0
1.0,chain1,"Look<left>+2hOpenBook,1hPointatObj<atObj>,2hDine",Interaction only,A,loc,2,3.848383,n,,dyad1,testing,restaurant,restaurant,director,38.0,N,4.455879,3.0
1.0,chain1,"1hPointSelf<self-repeated>,2hCamera<1Press-asymm>",Interaction only,A,person,2,2.307144,y,,dyad1,testing,photographer,photographer,matcher,40.0,N,2.94612,2.0
1.0,chain1,"2hCamera<1Press-asymm>,2hLens<repeated>",Interaction only,A,obj,2,1.258809,n,,dyad1,testing,camera,camera,matcher,42.0,N,3.119643,2.0
1.0,chain1,"2hViolin<left-play>,2hPoint.Box<large>",Interaction only,A,loc,2,2.243554,n,,dyad1,testing,concert hall,concert hall,matcher,44.0,N,3.456231,2.0
1.0,chain1,"1hPoint<front>,2hScissors-Hold<front>",Interaction only,A,act,2,2.717004,n,,dyad1,testing,to give a haircut,to give a haircut,matcher,46.0,Y,3.428738,2.0
1.0,chain1,"1hCloseDoor, 2hHoldBars<shake>",Interaction only,B,loc,2,1.471095,n,,dyad2,testing,prison,prison,matcher,1.0,N,2.8208,2.0
1.0,chain1,"2hPoint.Box<large>,2hScissors-HoldHair<right>",Interaction only,B,loc,2,1.288914,y,,dyad2,testing,hair salon,hair salon,matcher,3.0,N,3.261224,2.0
1.0,chain1,"2hPoint.Box<large>,Look+2hOpenBook<right>,1hPointatObj<atObj>, 2hPut",Interaction only,B,loc,2,2.592895,y,,dyad2,testing,restaurant,restaurant,matcher,5.0,N,3.315258,4.0
1.0,chain1,2hTriangle<small>,Interaction only,B,loc,2,2.760733,n,,dyad2,testing,church,church,matcher,7.0,N,2.94663,1.0
1.0,chain1,1hScissors<rightleft>,Interaction only,B,obj,2,1.592529,n,,dyad2,testing,scissors,scissors,matcher,9.0,N,1.36035,1.0
1.0,chain1,"1hPointSelf<self>,2hScissors-HoldHair<left>",Interaction only,B,person,2,1.95362,y,,dyad2,testing,hairdresser,hairdresser,matcher,11.0,N,2.780344,2.0
1.0,chain1,"2hCamera,2hLens",Interaction only,B,obj,2,1.671415,n,,dyad2,testing,camera,camera,matcher,13.0,N,2.838741,2.0
1.0,chain1,"2hPoint.Box<large>,2hViolin<left-play>",Interaction only,B,loc,2,1.657301,y,,dyad2,testing,concert hall,concert hall,matcher,15.0,N,2.856183,2.0
1.0,chain1,"1hMicrophone,1hMicrophone<right>,1hPointatObj<atObj>",Interaction only,B,obj,2,2.121241,y,,dyad2,testing,microphone,microphone,matcher,17.0,N,2.128004,3.0
1.0,chain1,"1hPoint<front-repeated>,2hScissors-HoldHair<rightleft>",Interaction only,B,act,2,2.43325,n,,dyad2,testing,to give a haircut,to give a haircut,matcher,19.0,Y,3.224297,2.0
1.0,chain1,"1hFingerWag,2hHandsBack",Interaction only,B,act,2,1.592811,n,,dyad2,testing,to make an arrest,to make an arrest,matcher,21.0,Y,2.149115,2.0
1.0,chain1,2hMustache,Interaction only,B,person,2,1.442012,n,,dyad2,testing,chef,chef,matcher,23.0,N,1.718142,1.0
1.0,chain1,"2hKnock,1hFingerWag,2hHat",Interaction only,B,person,2,1.985851,n,,dyad2,testing,police officer,police officer,matcher,25.0,N,3.634546,3.0
1.0,chain1,"1hPointSelf<self>,2hCamera<1Press-asymm>",Interaction only,B,person,2,1.427402,y,,dyad2,testing,photographer,photographer,matcher,27.0,N,2.524885,2.0
1.0,chain1,"2hPoint.Box<large>,2hCoverEyes",Interaction only,B,loc,2,1.936802,y,,dyad2,testing,darkroom,darkroom,matcher,29.0,N,2.446907,2.0
1.0,chain1,"1hPointSelf<self>,2hSing<right>",Interaction only,B,person,2,2.717558,y,,dyad2,testing,singer,singer,matcher,31.0,N,2.518212,2.0
1.0,chain1,2hSing<right>,Interaction only,B,act,2,1.868388,n,,dyad2,testing,to sing,to sing,matcher,33.0,Y,2.217263,1.0
1.0,chain1,2hFists,Interaction only,B,obj,2,1.800857,n,,dyad2,testing,handcuffs,handcuffs,matcher,35.0,N,1.435271,1.0
1.0,chain1,"1hHoldPan<shake>,1hPointatObj<atObj>",Interaction only,B,obj,2,1.260546,y,,dyad2,testing,frying pan,frying pan,matcher,37.0,N,1.586722,2.0
1.0,chain1,"2hOpenBook,1hFingerWag<repeated>",Interaction only,B,act,2,1.378114,n,,dyad2,testing,to preach,to preach,matcher,39.0,Y,3.745048,2.0
1.0,chain1,1hCollar,Interaction only,B,person,2,1.47991,n,,dyad2,testing,vicar,vicar,matcher,41.0,N,1.444585,1.0
1.0,chain1,"1hPoint<front>,2hCamera<1Press-asymm>",Interaction only,B,act,2,6.976814,y,,dyad2,testing,to take a photo,to take a photo,matcher,43.0,Y,4.16257,2.0
1.0,chain1,"1hPoint<front>,2hBowl-Mix",Interaction only,B,act,2,3.016851,y,,dyad2,testing,to cook,to cook,matcher,45.0,Y,3.122435,2.0
1.0,chain1,"2hOpenBook,2hPray,2hOpenBook",Interaction only,B,obj,2,1.616944,n,,dyad2,testing,bible,bible,matcher,47.0,N,3.171628,3.0
1.0,chain1,"2hMustache,2hPoint.Box<large>,1hHoldPan<shake>",Interaction only,A,person,3,1.401634,n,,dyad1,testing,chef,chef,matcher,0.0,N,2.822651,3.0
1.0,chain1,"2hC,2hLens<repeated>",Interaction only,A,obj,3,1.090469,n,,dyad1,testing,camera,camera,matcher,2.0,N,2.527388,2.0
1.0,chain1,"2hPoint.Box<large>,2hScissors-HoldHair<left>",Interaction only,A,loc,3,0.957942,y,,dyad1,testing,hair salon,hair salon,matcher,4.0,N,3.264363,2.0
1.0,chain1,1hScissors<rightleft>,Interaction only,A,obj,3,1.490525,n,,dyad1,testing,scissors,scissors,matcher,6.0,N,1.752989,1.0
1.0,chain1,"1hPalm<leftright>,2hHoldBars",Interaction only,A,loc,3,2.450468,n,,dyad1,testing,prison,prison,matcher,8.0,N,1.900782,2.0
1.0,chain1,"2hOpenBook,1hFingerWag<repeated>",Interaction only,A,act,3,1.279857,n,,dyad1,testing,to preach,to preach,matcher,10.0,Y,2.865684,2.0
1.0,chain1,"2hPoint.Triangle,2hPray",Interaction only,A,loc,3,1.458694,n,,dyad1,testing,church,church,matcher,12.0,N,3.449476,2.0
1.0,chain1,"2hCamera<1Press-asymm>1hPalm,1hPointatObj<atObj>",Interaction only,A,act,3,1.210503,n,,dyad1,testing,to take a photo,to take a photo,matcher,14.0,Y,2.667269,2.0
1.0,chain1,2hCoverEyes,Interaction only,A,loc,3,1.090514,n,,dyad1,testing,darkroom,darkroom,matcher,16.0,N,1.598884,1.0
1.0,chain1,2hViolin<left-play>,Interaction only,A,loc,3,1.150174,n,,dyad1,testing,concert hall,concert hall,matcher,18.0,N,1.609357,1.0
1.0,chain1,"2hBowl-Mix,1hPour<right>",Interaction only,A,act,3,1.434975,n,,dyad1,testing,to cook,to cook,matcher,20.0,Y,2.221523,2.0
1.0,chain1,2hFists,Interaction only,A,obj,3,1.427879,n,,dyad1,testing,handcuffs,handcuffs,matcher,22.0,N,0.987396,1.0
1.0,chain1,2hHandsBack,Interaction only,A,act,3,1.711828,n,,dyad1,testing,to make an arrest,to make an arrest,matcher,24.0,Y,1.322288,1.0
1.0,chain1,2hScissors-HoldHair<repeated>,Interaction only,A,act,3,3.33856,n,,dyad1,testing,to give a haircut,to give a haircut,matcher,26.0,Y,3.685428,1.0
1.0,chain1,"2hOpenBook,2hPray",Interaction only,A,obj,3,1.170182,n,,dyad1,testing,bible,bible,matcher,28.0,N,2.1918,2.0
1.0,chain1,"1hPointSelf<self-repeated>,1hSing<left>",Interaction only,A,person,3,1.466582,n,,dyad1,testing,singer,singer,matcher,30.0,N,2.757259,2.0
1.0,chain1,"1hHoldPan<shake-toss>,1hPointatObj<atObj>",Interaction only,A,obj,3,1.4033,y,,dyad1,testing,frying pan,frying pan,matcher,32.0,N,3.189103,2.0
1.0,chain1,"1hPointSelf<self-repeated>,2hCamera<1Press-asymm>",Interaction only,A,person,3,0.962253,y,,dyad1,testing,photographer,photographer,matcher,34.0,N,2.174324,2.0
1.0,chain1,"Sing+1hMicrophone,1hPointatObj<atObj>",Interaction only,A,obj,3,2.370887,y,,dyad1,testing,microphone,microphone,matcher,36.0,N,1.637555,2.0
1.0,chain1,1hCollar,Interaction only,A,person,3,0.66554,n,,dyad1,testing,vicar,vicar,matcher,38.0,N,1.522342,1.0
1.0,chain1,1hSing<left>,Interaction only,A,act,3,0.907439,n,,dyad1,testing,to sing,to sing,matcher,40.0,Y,1.555494,1.0
1.0,chain1,"1hPointSelf<self>,2hScissors-HoldHair<left>",Interaction only,A,person,3,1.72258,y,,dyad1,testing,hairdresser,hairdresser,matcher,42.0,N,2.286206,2.0
1.0,chain1,"Look<left>+2hOpenBook,1hPointatObj<atObj>,2hDine",Interaction only,A,loc,3,1.522774,n,,dyad1,testing,restaurant,restaurant,matcher,44.0,N,3.747626,3.0
1.0,chain1,"1hKnock<right>,1hFingerWag<left>,2hHat",Interaction only,A,person,3,3.211621,n,,dyad1,testing,police officer,police officer,matcher,46.0,N,2.539802,3.0
1.0,chain1,2hMustache,Interaction only,B,person,3,1.464478,n,,dyad2,testing,chef,chef,matcher,1.0,N,1.29894,1.0
1.0,chain1,"1hKnock<right>,1hKnock<left>,2hHat",Interaction only,B,person,3,3.560573,n,,dyad2,testing,police officer,police officer,matcher,3.0,N,2.826229,3.0
1.0,chain1,2hFists,Interaction only,B,obj,3,1.056811,n,,dyad2,testing,handcuffs,handcuffs,matcher,5.0,N,1.876852,1.0
1.0,chain1,"2hPoint.Box<large>,2hCoverEyes",Interaction only,B,loc,3,1.622912,y,,dyad2,testing,darkroom,darkroom,matcher,7.0,N,2.423049,2.0
1.0,chain1,"2hPoint.Box<large>,2hScissors-HoldHair<left>",Interaction only,B,loc,3,1.950678,y,,dyad2,testing,hair salon,hair salon,matcher,9.0,N,2.388554,2.0
1.0,chain1,"1hPoint<front>,2hPour,2hBowl-Mix",Interaction only,B,act,3,1.648967,y,,dyad2,testing,to cook,to cook,matcher,11.0,Y,3.643845,3.0
1.0,chain1,"2hPoint.Box<large>,2hViolin<left-play>",Interaction only,B,loc,3,1.634532,y,,dyad2,testing,concert hall,concert hall,matcher,13.0,N,2.152466,2.0
1.0,chain1,"2hOpenBook,1hFingerWag<repeated>",Interaction only,B,act,3,1.413311,n,,dyad2,testing,to preach,to preach,matcher,15.0,Y,2.916285,2.0
1.0,chain1,1hCollar,Interaction only,B,person,3,1.898428,n,,dyad2,testing,vicar,vicar,matcher,17.0,N,1.489279,1.0
1.0,chain1,"2hCamera<1Press-asymm>,2hLens",Interaction only,B,obj,3,2.450239,n,,dyad2,testing,camera,camera,matcher,19.0,N,2.05782,2.0
1.0,chain1,2hTriangle<small>,Interaction only,B,loc,3,3.475392,n,,dyad2,testing,church,church,matcher,21.0,N,1.629015,1.0
1.0,chain1,"1hPointSelf<self-repeated>,2hCamera<1Press-asymm>",Interaction only,B,person,3,1.496999,y,,dyad2,testing,photographer,photographer,matcher,23.0,N,2.280771,2.0
1.0,chain1,"1hPointSelf<self-repeated>,1hScissors-Hair<left>",Interaction only,B,person,3,2.137021,y,,dyad2,testing,hairdresser,hairdresser,matcher,25.0,N,1.740535,2.0
1.0,chain1,"2hOpenBook,2hPray",Interaction only,B,obj,3,1.585429,n,,dyad2,testing,bible,bible,matcher,27.0,N,2.83946,2.0
0.0,chain1,"1hPointSelf<self-repeated>,1hSing<right>",Interaction only,B,person,3,1.73019,y,,dyad2,testing,to sing,singer,matcher,29.0,N,2.453034,2.0
1.0,chain1,"2hPoint.Box<large>,2hOpenBook,look+1hPointatObj<atObj>",Interaction only,B,loc,3,5.721049,y,,dyad2,testing,restaurant,restaurant,matcher,31.0,N,3.880267,3.0
1.0,chain1,2hSing<right>,Interaction only,B,act,3,1.4517,n,,dyad2,testing,to sing,to sing,matcher,33.0,Y,2.010147,1.0
1.0,chain1,"1hMicrophone,1hMicrophone<right>,1hPointatObj<atObj>",Interaction only,B,obj,3,3.305972,y,,dyad2,testing,microphone,microphone,matcher,35.0,N,2.126663,3.0
1.0,chain1,1hPalm<rightleft>,Interaction only,B,loc,3,1.828494,n,,dyad2,testing,prison,prison,matcher,37.0,N,1.654011,1.0
1.0,chain1,2hHandsBack,Interaction only,B,act,3,2.648453,n,,dyad2,testing,to make an arrest,to make an arrest,matcher,39.0,Y,1.768087,1.0
1.0,chain1,"1hHoldPan<shake>,1hPointatObj<atObj>",Interaction only,B,obj,3,1.22693,n,,dyad2,testing,frying pan,frying pan,matcher,41.0,N,1.649588,2.0
1.0,chain1,"2hCamera<1Press-asymm>,1hPick,2hHold",Interaction only,B,act,3,3.883199,n,,dyad2,testing,to take a photo,to take a photo,matcher,43.0,Y,2.142156,3.0
1.0,chain1,"1hPoint<front>,2hScissors-HoldHair<rightleft>",Interaction only,B,act,3,2.040833,y,,dyad2,testing,to give a haircut,to give a haircut,matcher,45.0,Y,3.12035,2.0
1.0,chain1,1hScissors<rightleft>,Interaction only,B,obj,3,1.592579,n,,dyad2,testing,scissors,scissors,matcher,47.0,N,1.17146,1.0
1.0,chain1,"1hPalm<leftright>,2hHoldBars<shake>",Interaction only,A,loc,4,2.386528,n,,dyad1,testing,prison,prison,matcher,0.0,N,2.76675,2.0
1.0,chain1,"1hKnock<right>,2hHat",Interaction only,A,person,4,2.29056,n,,dyad1,testing,police officer,police officer,matcher,2.0,N,2.28856,2.0
